160,8448,444.54165074741354,222.9429561603926
161,5129,336.86800000000403,316.1540740740705
161,8448,429.4091229456569,224.7616455532937
162,5129,348.9279200224644,307.82685202110474
162,8448,414.27650939573937,226.57855675886296
163,5129,361.3555555673429,300.29415647254257
163,8448,396.30996363857776,229.3028956688521
164,5129,373.81140000407527,293.09092595059116
164,8448,377.12967272935884,232.01582495899808
165,5129,384.03276012153356,279.2267782595277
165,8448,358.09792000145535,234.5301481772546
166,5129,394.29039999999986,265.74444444444276
166,8448,339.48560000000043,236.76814814814628
167,5129,408.5735999999997,258.3592592592596
167,8448,321.2371200050086,241.5037778561464
168,5129,422.83199999999965,255.82370370370433
168,8448,302.4889600068434,247.207926019529
169,5129,435.84559999999897,251.25037037037123
169,8448,283.76559999999813,252.08148148148135
170,5129,447.2996000301407,242.61851863722273
170,8448,265.2080000000012,256.2429629629628
171,5129,457.4775999999986,226.71111111111486
171,8448,246.2096000014185,257.3989899245381
172,5129,467.23403640890524,209.53757590451326
172,8448,227.18160000000012,259.3466666666662
173,5129,476.4134400494697,192.3421482887384
173,8448,208.1200000000024,260.2466666666663
174,5129,485.9325819227877,174.75811476107083
174,8448,188.8279999999952,261.9096296296295
175,5129,495.5535999999995,157.10370370370308
175,8448,170.40523636459852,263.8898990012135
176,8448,152.80850909189212,264.80053872959417
177,8448,134.31599999999548,265.9296296296303
178,8448,116.25999999999976,269.1133333333342
179,8448,99.25360000000296,274.0333333333338
